"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21740","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","60",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21740","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","67",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21742","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21742","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","8",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21742","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","48",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21742","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","59",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21750","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21750","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","14",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21750","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","15",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21754","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","5",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21754","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","24",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21754","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","29",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21755","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21755","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","17",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21755","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","29",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21755","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","47",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21756","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21756","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21756","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","19",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21756","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","21",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21757","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21757","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","6",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21757","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","58",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21757","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","65",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21758","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21758","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","25",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21758","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","28",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21762","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","5",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21762","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","5",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21765","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21765","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21766","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21766","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","9",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21766","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","12",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21767","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21767","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21769","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21769","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","14",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21769","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","44",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21769","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","62",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21770","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21770","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","8",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21770","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","10",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21771","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21771","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","15",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21771","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","56",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21771","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","74",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21773","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","6",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21773","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","50",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21773","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","56",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21774","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21774","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21774","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","14",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21774","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","18",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21775","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21775","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21776","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21776","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","11",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21776","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","32",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21776","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","47",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21778","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21778","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","26",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21778","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","28",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21779","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21779","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21779","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21779","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","6",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21780","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21780","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21780","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","23",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21780","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","26",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21782","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21782","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","33",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21782","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","34",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21783","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","6",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21783","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","8",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21783","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","55",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21783","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","69",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21784","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21784","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","6",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21784","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","35",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21784","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","43",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21787","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","5",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21787","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","15",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21787","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","73",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21787","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","93",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21788","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21788","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","13",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21788","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","42",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21788","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","57",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21790","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21790","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21790","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21791","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21791","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","9",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21791","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","68",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21791","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","81",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21793","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21793","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","20",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21793","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","24",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21794","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","11",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21794","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","11",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21795","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21795","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21795","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","24",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21795","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","27",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21797","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","8",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21797","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","6",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21797","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","49",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21797","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","63",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21798","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21798","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21798","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","25",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21798","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","29",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21801","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21801","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","10",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21801","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","17",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21801","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","30",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21802","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21802","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21802","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21804","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21804","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","6",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21804","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","26",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21804","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","34",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21810","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21810","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21810","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21811","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","6",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21811","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","7",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21811","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","19",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21811","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","32",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21813","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21813","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","7",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21813","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","6",""
